ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size
4563,Female,,36,No,Artist,,Low,1.0
4564,Male,Yes,29,Yes,Healthcare,,Low,2.0
4565,Male,,23,No,Healthcare,1.0,Low,3.0
4566,Male,,23,No,Healthcare,,Low,5.0
4567,Female,,28,Yes,Doctor,12.0,Low,2.0
4568,Male,Yes,60,Yes,Executive,1.0,High,4.0
4569,Male,Yes,46,Yes,Artist,8.0,Average,2.0
4570,Female,Yes,70,Yes,Artist,1.0,Average,4.0
4571,Female,,18,No,Healthcare,,Low,6.0
4572,Male,,35,No,Executive,3.0,Low,4.0
4573,Male,,39,Yes,Doctor,1.0,Low,1.0
4574,Female,,33,Yes,Healthcare,8.0,Low,1.0
4575,Male,,18,No,Healthcare,2.0,Low,3.0
4576,Male,Yes,55,Yes,Entertainment,1.0,Average,3.0
4577,Male,,21,No,Healthcare,1.0,Low,4.0
4578,Male,,22,No,Healthcare,,Low,3.0
4579,Female,Yes,55,Yes,Artist,1.0,Average,3.0
4580,Male,Yes,36,Yes,Artist,9.0,Average,2.0
4581,Female,Yes,48,Yes,Artist,,Low,4.0
4582,Male,Yes,75,No,Lawyer,1.0,High,2.0
4583,Male,Yes,59,Yes,Artist,1.0,Low,2.0
4584,Female,Yes,68,Yes,Artist,1.0,Low,2.0
4585,Female,Yes,70,Yes,Artist,1.0,Average,2.0
4586,Female,,32,Yes,Healthcare,6.0,Low,3.0
4587,Female,Yes,35,Yes,Healthcare,12.0,Average,2.0
4588,Female,,26,Yes,Healthcare,1.0,Low,5.0
4589,Male,Yes,61,Yes,Healthcare,1.0,Low,4.0
4590,Male,,19,No,Healthcare,1.0,Low,5.0
4591,Male,,49,Yes,Artist,,Low,1.0
4592,Male,Yes,72,Yes,Marketing,,Low,1.0
4593,Male,,45,Yes,Artist,,Low,2.0
4594,Male,Yes,52,Yes,Marketing,1.0,Low,3.0
4595,Male,Yes,55,No,Homemaker,2.0,Low,1.0
4596,Female,,21,No,Healthcare,9.0,Low,7.0
4597,Male,Yes,51,Yes,Artist,1.0,Low,1.0
4598,Male,,31,Yes,Marketing,,Low,2.0
4599,Male,Yes,62,No,Executive,,High,4.0
4600,Male,Yes,48,No,Entertainment,1.0,Average,3.0
4601,Male,,39,Yes,Artist,11.0,Low,1.0
4602,Male,,28,No,Entertainment,6.0,Low,3.0
4603,Male,Yes,42,Yes,Artist,6.0,Low,4.0
4604,Male,,35,Yes,Entertainment,13.0,Low,1.0
4605,Male,,33,Yes,Artist,7.0,Low,1.0
4606,Male,Yes,56,No,Executive,,Low,2.0
4607,Female,,35,Yes,Artist,,Low,1.0
4608,Male,,33,No,Entertainment,1.0,Low,5.0
4609,Male,,29,No,Marketing,1.0,Low,7.0
4610,Male,Yes,50,Yes,Executive,1.0,High,3.0
4611,Female,Yes,47,Yes,Healthcare,,Average,6.0
4612,Female,,28,No,Artist,1.0,Low,4.0
4613,Male,Yes,50,Yes,Executive,4.0,Average,4.0
4614,Male,,22,No,Healthcare,2.0,Low,2.0
4615,Female,Yes,68,Yes,Lawyer,,Low,1.0
4616,Male,Yes,23,No,Executive,1.0,High,9.0
4617,Male,,20,No,Healthcare,1.0,Low,3.0
4618,Female,,59,Yes,Entertainment,1.0,Low,2.0
4619,Male,,18,No,Healthcare,2.0,Low,4.0
4620,Male,Yes,56,No,Artist,1.0,Average,2.0
4621,Male,Yes,46,Yes,Doctor,1.0,Average,2.0
4622,Male,,27,Yes,Artist,,Low,1.0
4623,Female,,28,No,Healthcare,,Low,3.0
4624,Female,Yes,63,Yes,Artist,,High,2.0
4625,Male,,22,No,Healthcare,,Low,3.0
4626,Male,Yes,73,Yes,Healthcare,1.0,Average,3.0
4627,Male,Yes,52,Yes,Entertainment,,Low,4.0
4628,Female,Yes,35,Yes,Artist,2.0,Average,2.0
4629,Female,Yes,38,No,Engineer,1.0,Low,2.0
4630,Male,Yes,36,No,Doctor,,Average,2.0
4631,Male,Yes,38,Yes,Doctor,,Average,5.0
4632,Female,Yes,59,Yes,Artist,,Average,4.0
4633,Female,Yes,52,Yes,Artist,6.0,Low,2.0
4634,Female,Yes,45,Yes,Artist,5.0,Average,3.0
4635,Female,,25,No,Doctor,,Low,3.0
4636,Female,,23,No,Healthcare,9.0,Low,4.0
4637,Male,,39,No,Entertainment,,Low,4.0
4638,Male,,29,No,Healthcare,,Low,3.0
4639,Male,Yes,50,Yes,Artist,1.0,Low,3.0
4640,Male,,38,Yes,Artist,1.0,Low,1.0
4641,Female,Yes,70,Yes,Lawyer,1.0,High,2.0
4642,Male,Yes,51,Yes,Entertainment,,Average,4.0
4643,Female,Yes,52,Yes,Engineer,7.0,High,4.0
4644,Male,Yes,27,Yes,Artist,9.0,Average,3.0
4645,Female,,25,Yes,Healthcare,9.0,Low,2.0
4646,Male,Yes,48,Yes,Entertainment,1.0,Average,6.0
4647,Female,,21,Yes,Healthcare,,Low,4.0
4648,Female,Yes,79,Yes,Lawyer,1.0,High,2.0
4649,Male,Yes,89,Yes,Lawyer,,Low,2.0
4650,Female,,33,No,Engineer,1.0,Low,3.0
4651,Male,,19,No,Doctor,1.0,Low,5.0
4652,Male,,28,No,Healthcare,1.0,Low,8.0
4653,Male,Yes,35,Yes,Artist,9.0,Average,2.0
4654,Female,,29,Yes,Healthcare,3.0,Low,4.0
4655,Female,,36,Yes,Artist,6.0,Low,1.0
4656,Male,Yes,33,Yes,Executive,11.0,High,9.0
4657,Male,,25,Yes,Doctor,8.0,Low,5.0
4658,Male,Yes,53,Yes,Artist,,Low,1.0
4659,Male,Yes,46,No,Entertainment,8.0,Low,2.0
4660,Female,Yes,89,Yes,Lawyer,,High,2.0
4661,Male,,32,No,Healthcare,7.0,Low,5.0
4662,Female,Yes,78,Yes,Lawyer,6.0,Low,1.0
4663,Female,,20,No,Healthcare,2.0,Low,3.0
4664,Male,Yes,69,No,Executive,9.0,Average,2.0
4665,Male,Yes,56,No,Artist,,Average,2.0
4666,Female,Yes,49,Yes,Engineer,1.0,Average,2.0
4667,Female,,30,No,Homemaker,,Low,4.0
4668,Male,Yes,57,No,Entertainment,,Low,1.0
4669,Male,,21,No,Healthcare,,Low,4.0
4670,Male,Yes,33,No,Doctor,,Low,4.0
4671,Female,Yes,39,Yes,Artist,3.0,Average,2.0
4672,Female,,33,Yes,Doctor,,Low,4.0
4673,Female,Yes,73,Yes,Artist,1.0,Average,2.0
4674,Male,Yes,42,Yes,Artist,,Average,2.0
4675,Male,Yes,68,Yes,Artist,,High,2.0
4676,Male,,23,No,Healthcare,1.0,Low,4.0
4677,Female,Yes,67,Yes,Artist,1.0,Average,2.0
4678,Female,Yes,48,Yes,Artist,1.0,High,3.0
4679,Female,,56,Yes,Doctor,3.0,Low,1.0
4680,Male,,38,Yes,Doctor,7.0,Low,1.0
4681,Female,Yes,68,No,Lawyer,1.0,Low,1.0
4682,Male,Yes,81,Yes,Lawyer,1.0,Low,1.0
4683,Male,Yes,73,Yes,Artist,1.0,Low,2.0
4684,Male,Yes,89,No,Lawyer,1.0,High,2.0
4685,Male,,38,Yes,Artist,,Low,2.0
4686,Female,,43,Yes,Artist,,Low,1.0
4687,Male,,33,No,Executive,5.0,Low,2.0
4688,Male,Yes,53,Yes,Entertainment,1.0,Average,2.0
4689,Female,Yes,36,No,Engineer,1.0,Low,3.0
4690,Male,,70,No,Entertainment,,Low,1.0
4691,Male,Yes,47,Yes,Artist,1.0,Low,2.0
4692,Female,,43,Yes,Artist,1.0,Low,2.0
4693,Female,,20,No,Marketing,1.0,Low,3.0
4694,Male,Yes,36,Yes,Healthcare,8.0,High,2.0
4695,Male,Yes,62,No,Entertainment,1.0,Average,6.0
4696,Male,,28,No,Doctor,,Low,4.0
4697,Male,,43,No,Artist,,Low,1.0
4698,Male,Yes,38,Yes,Doctor,11.0,Average,3.0
4699,Male,,33,Yes,Healthcare,9.0,Low,5.0
4700,Female,,19,No,Marketing,1.0,Low,4.0
4701,Female,Yes,50,Yes,Artist,9.0,Low,2.0
4702,Male,,45,Yes,Marketing,,Low,1.0
4703,Male,Yes,47,Yes,Artist,1.0,Average,4.0
4704,Male,Yes,49,Yes,Engineer,,Average,2.0
4705,Female,Yes,52,Yes,Artist,1.0,Average,2.0
4706,Female,Yes,52,Yes,Artist,2.0,Low,2.0
4707,Male,Yes,50,Yes,Artist,1.0,Average,4.0
4708,Female,,26,No,Homemaker,9.0,Low,2.0
4709,Male,Yes,71,Yes,Lawyer,1.0,High,2.0
4710,Male,Yes,53,Yes,Executive,1.0,High,4.0
4711,Female,Yes,86,No,Lawyer,,High,2.0
4712,Female,,36,Yes,Artist,1.0,Low,1.0
4713,Male,Yes,50,Yes,Executive,1.0,High,3.0
4714,Female,Yes,60,Yes,Executive,,Low,2.0
4715,Male,Yes,42,No,Doctor,5.0,Average,5.0
4716,Male,Yes,45,Yes,Artist,,Average,4.0
4717,Female,,27,No,Healthcare,9.0,Low,2.0
4718,Male,Yes,71,No,Lawyer,1.0,Low,2.0
4719,Male,Yes,53,Yes,Artist,,Low,3.0
4720,Male,,23,No,Doctor,,Low,4.0
4721,Male,,26,Yes,Artist,8.0,Low,1.0
4722,Male,Yes,49,Yes,Doctor,1.0,Average,4.0
4723,Female,,41,Yes,Marketing,1.0,Low,2.0
4724,Female,,42,Yes,Doctor,,Low,1.0
4725,Female,,27,No,Engineer,6.0,Low,6.0
4726,Male,Yes,36,No,Executive,8.0,Average,4.0
4727,Male,Yes,35,No,Artist,9.0,Average,3.0
4728,Female,Yes,62,Yes,Artist,9.0,Low,1.0
4729,Male,Yes,47,No,Entertainment,9.0,Average,6.0
4730,Male,,37,Yes,Artist,4.0,Low,7.0
4731,Male,Yes,73,No,Executive,1.0,High,2.0
4732,Male,,28,No,Entertainment,9.0,Low,2.0
4733,Female,,30,Yes,Artist,,Low,1.0
4734,Male,Yes,77,Yes,Lawyer,,Low,2.0
4735,Female,,53,No,Artist,7.0,Low,1.0
4736,Female,,26,Yes,Entertainment,1.0,Low,5.0
4737,Female,Yes,43,No,Entertainment,5.0,Low,1.0
4738,Female,,48,Yes,Marketing,,Low,1.0
4739,Male,,48,Yes,Entertainment,,Low,3.0
4740,Male,,59,Yes,Artist,1.0,Low,2.0
4741,Male,,31,Yes,Artist,5.0,Low,2.0
4742,Female,Yes,73,No,Lawyer,1.0,Low,2.0
4743,Female,Yes,70,Yes,Lawyer,,Low,2.0
4744,Male,,32,No,Entertainment,1.0,Low,3.0
4745,Male,Yes,71,No,Lawyer,,Low,1.0
4746,Female,Yes,41,Yes,Artist,1.0,High,2.0
4747,Female,Yes,68,No,Doctor,8.0,Average,2.0
4748,Male,Yes,37,Yes,Artist,6.0,Average,2.0
4749,Male,Yes,38,Yes,Artist,1.0,Average,4.0
4750,Male,,21,No,Healthcare,1.0,Low,2.0
4751,Female,Yes,50,Yes,Artist,1.0,High,8.0
4752,Male,Yes,51,Yes,Entertainment,1.0,Average,5.0
4753,Female,Yes,48,Yes,Artist,2.0,Average,4.0
4754,Male,Yes,57,No,Executive,,Low,1.0
4755,Female,,40,Yes,Entertainment,14.0,Low,1.0
4756,Female,Yes,41,Yes,Artist,9.0,High,2.0
4757,Female,Yes,40,No,Engineer,,Low,5.0
4758,Male,Yes,59,Yes,Artist,1.0,Average,3.0
4759,Female,Yes,32,No,Doctor,1.0,Low,5.0
4760,Female,Yes,59,Yes,Entertainment,7.0,Average,2.0
4761,Male,Yes,49,No,Entertainment,,Low,1.0
4762,Male,Yes,72,Yes,Artist,2.0,Low,1.0
4763,Male,Yes,30,No,Artist,,Average,2.0
4764,Female,,23,No,Marketing,4.0,Low,4.0
4765,Male,Yes,33,Yes,Artist,1.0,Average,3.0
4766,Female,,32,Yes,Artist,6.0,Low,7.0
4767,Male,,29,No,Entertainment,1.0,Low,4.0
4768,Male,Yes,43,Yes,Artist,1.0,High,3.0
4769,Male,Yes,59,Yes,Doctor,,Average,2.0
4770,Male,,32,Yes,Doctor,6.0,Low,5.0
4771,Male,Yes,82,Yes,Lawyer,1.0,High,2.0
4772,Female,Yes,30,Yes,Doctor,4.0,Low,2.0
4773,Male,Yes,62,Yes,Artist,1.0,Average,3.0
4774,Female,,32,Yes,Artist,6.0,Low,1.0
4775,Male,Yes,55,Yes,Entertainment,1.0,Low,2.0
4776,Female,,63,Yes,Artist,1.0,Low,2.0
4777,Female,,35,Yes,Healthcare,9.0,Low,1.0
4778,Female,,29,Yes,Artist,8.0,Low,1.0
4779,Male,Yes,63,Yes,Artist,5.0,Average,4.0
4780,Male,Yes,50,Yes,Artist,,Low,2.0
4781,Male,Yes,75,Yes,Lawyer,,Low,1.0
4782,Male,,18,No,Healthcare,,Low,3.0
4783,Female,Yes,40,No,Homemaker,2.0,Average,2.0
4784,Male,,25,No,Healthcare,,Low,5.0
4785,Male,Yes,43,No,Entertainment,,Average,3.0
4786,Female,,26,Yes,Artist,9.0,Low,1.0
4787,Male,Yes,57,Yes,Executive,1.0,High,3.0
4788,Male,,84,No,Artist,,Low,1.0
4789,Male,Yes,35,Yes,Entertainment,,Average,3.0
4790,Female,,28,No,Healthcare,1.0,Low,4.0
4791,Male,Yes,67,Yes,Lawyer,,High,2.0
4792,Male,Yes,35,Yes,Artist,,Average,2.0
4793,Female,,32,Yes,Engineer,,Low,3.0
4794,Female,,37,Yes,Artist,9.0,Low,1.0
4795,Female,Yes,32,Yes,Homemaker,,Low,3.0
4796,Male,,23,No,Healthcare,3.0,Low,2.0
4797,Female,,46,No,Homemaker,9.0,Low,1.0
4798,Male,Yes,61,Yes,Entertainment,,Average,2.0
4799,Female,Yes,33,Yes,Artist,8.0,Average,3.0
4800,Male,,26,No,Engineer,7.0,Low,1.0
4801,Male,,19,No,Healthcare,9.0,Low,5.0
4802,Female,,20,No,Healthcare,1.0,Low,3.0
4803,Female,Yes,42,Yes,Artist,2.0,Average,2.0
4804,Female,Yes,46,Yes,Artist,1.0,Average,2.0
4805,Male,,42,Yes,Artist,8.0,Low,1.0
4806,Male,,61,Yes,Lawyer,1.0,Low,1.0
4807,Female,Yes,29,No,Doctor,,Average,2.0
4808,Male,Yes,46,Yes,Artist,,Low,2.0
4809,Female,Yes,41,Yes,Engineer,1.0,Average,3.0
4810,Female,Yes,38,Yes,Healthcare,3.0,Average,3.0
4811,Male,Yes,33,Yes,Doctor,,Average,2.0
4812,Female,,35,Yes,Artist,,Low,1.0
4813,Female,,35,Yes,Artist,1.0,Low,1.0
4814,Male,,27,Yes,Doctor,1.0,Low,6.0
4815,Male,Yes,39,Yes,Artist,,Average,3.0
4816,Female,,31,Yes,Artist,,Low,2.0
4817,Female,,21,No,Marketing,1.0,Low,5.0
4818,Female,,25,No,Marketing,1.0,Low,2.0
4819,Female,,32,No,Homemaker,8.0,Low,1.0
4820,Female,,28,Yes,Entertainment,,Low,4.0
4821,Male,Yes,72,Yes,Executive,1.0,High,5.0
4822,Male,Yes,27,No,Entertainment,4.0,Low,4.0
4823,Female,Yes,45,Yes,Artist,1.0,Average,4.0
4824,Female,Yes,49,Yes,Engineer,,Low,1.0
4825,Female,,35,Yes,Doctor,1.0,Low,1.0
4826,Male,,32,Yes,Artist,1.0,Low,1.0
4827,Female,,26,No,Engineer,1.0,Low,2.0
4828,Male,Yes,61,Yes,Artist,1.0,Average,2.0
4829,Female,Yes,35,Yes,Artist,7.0,High,4.0
4830,Male,Yes,37,Yes,Artist,1.0,Average,2.0
4831,Male,Yes,61,Yes,Artist,,Average,2.0
4832,Male,Yes,53,No,Executive,,Average,4.0
4833,Male,Yes,72,Yes,Executive,1.0,High,4.0
4834,Male,,20,No,Marketing,,Low,2.0
4835,Male,Yes,35,Yes,Artist,,Average,2.0
4836,Male,,21,No,Marketing,1.0,Low,5.0
4837,Female,Yes,57,No,Engineer,,Low,3.0
4838,Male,Yes,47,No,Entertainment,1.0,Average,5.0
4839,Female,,31,Yes,Healthcare,1.0,Low,4.0
4840,Male,Yes,71,No,Executive,1.0,Average,2.0
4841,Male,Yes,65,Yes,Artist,,Average,2.0
4842,Female,,19,No,Healthcare,9.0,Low,8.0
4843,Female,Yes,61,Yes,Doctor,,Average,4.0
4844,Male,Yes,56,Yes,Artist,,Average,3.0
4845,Male,,22,No,Doctor,2.0,Low,4.0
4846,Female,,49,Yes,Artist,1.0,Low,2.0
4847,Male,,35,Yes,Artist,9.0,Low,1.0
4848,Male,,29,No,Engineer,,Low,5.0
4849,Female,Yes,50,Yes,Healthcare,1.0,High,6.0
4850,Female,Yes,39,Yes,Artist,2.0,Average,4.0
4851,Female,Yes,59,No,Artist,1.0,High,2.0
4852,Female,,41,Yes,Healthcare,12.0,Low,1.0
4853,Male,Yes,53,No,Executive,,High,2.0
4854,Female,,36,Yes,Healthcare,6.0,Low,3.0
4855,Male,Yes,47,No,Artist,,Low,2.0
4856,Female,,22,No,Healthcare,1.0,Low,4.0
4857,Female,Yes,60,Yes,Artist,1.0,Average,5.0
4858,Female,Yes,70,No,Engineer,7.0,Low,1.0
4859,Male,Yes,61,No,Marketing,1.0,High,2.0
4860,Male,Yes,29,No,Healthcare,,Average,4.0
4861,Male,,20,No,Marketing,,Low,3.0
4862,Male,Yes,49,Yes,Artist,1.0,Average,3.0
4863,Male,,33,Yes,Healthcare,3.0,Low,1.0
4864,Female,Yes,65,No,Engineer,1.0,Average,3.0
4865,Female,Yes,50,Yes,Artist,,Average,2.0
4866,Female,,40,Yes,Artist,,Low,1.0
4867,Female,,21,No,Marketing,2.0,Low,2.0
4868,Male,Yes,57,Yes,Artist,1.0,Average,4.0
4869,Female,Yes,38,No,Engineer,,Low,3.0
4870,Female,Yes,86,No,Lawyer,,High,2.0
4871,Male,Yes,36,Yes,Executive,9.0,Average,3.0
4872,Male,,39,No,Engineer,5.0,Low,2.0
4873,Male,Yes,40,Yes,Artist,1.0,Low,2.0
4874,Female,,19,No,Healthcare,,Low,4.0
4875,Male,,22,No,Healthcare,1.0,Low,4.0
4876,Male,,41,Yes,Entertainment,11.0,Low,4.0
4877,Female,,22,No,Healthcare,1.0,Low,8.0
4878,Female,Yes,69,Yes,Engineer,1.0,Low,1.0
4879,Male,Yes,70,No,Marketing,1.0,Low,2.0
4880,Male,,52,Yes,Artist,,Low,3.0
4881,Female,,33,No,Engineer,,Low,5.0
4882,Male,Yes,45,Yes,Artist,,Average,4.0
4883,Male,,19,No,Healthcare,1.0,Low,1.0
4884,Female,,40,Yes,Homemaker,9.0,Low,2.0
4885,Male,Yes,36,No,Entertainment,9.0,Average,2.0
4886,Female,Yes,31,No,Engineer,1.0,High,4.0
4887,Male,Yes,48,Yes,Artist,1.0,Low,3.0
4888,Male,Yes,52,Yes,Healthcare,1.0,Low,2.0
4889,Female,Yes,42,Yes,Artist,8.0,Low,1.0
4890,Female,,30,No,Artist,7.0,Low,1.0
4891,Male,Yes,37,Yes,Artist,6.0,Low,2.0
4892,Female,Yes,68,Yes,Artist,4.0,Low,2.0
4893,Female,,41,Yes,Artist,,Low,1.0
4894,Male,,43,Yes,Executive,1.0,Low,4.0
4895,Male,Yes,46,Yes,Artist,1.0,Low,2.0
4896,Female,,29,Yes,Artist,8.0,Low,1.0
4897,Male,Yes,40,No,Doctor,1.0,Average,5.0
4898,Female,,41,No,Marketing,1.0,Low,1.0
4899,Male,Yes,82,Yes,Lawyer,1.0,Low,1.0
4900,Male,Yes,63,No,Executive,1.0,High,3.0
4901,Female,Yes,28,No,Engineer,9.0,Average,2.0
4902,Male,Yes,73,Yes,Lawyer,2.0,Low,1.0
4903,Female,,33,Yes,Doctor,1.0,Low,1.0
4904,Female,Yes,46,Yes,Artist,9.0,Average,4.0
4905,Female,,33,Yes,Doctor,,Low,5.0
4906,Female,,30,Yes,Artist,9.0,Low,1.0
4907,Male,,43,Yes,Entertainment,1.0,Low,2.0
4908,Female,Yes,63,No,Artist,,Average,5.0
4909,Female,Yes,30,Yes,Engineer,8.0,Average,5.0
4910,Male,,32,Yes,Marketing,,Low,5.0
4911,Female,Yes,84,Yes,Lawyer,3.0,High,2.0
4912,Female,,32,Yes,Engineer,,Low,1.0
4913,Male,Yes,82,No,Executive,,High,2.0
4914,Female,Yes,46,No,Artist,5.0,Low,5.0
4915,Male,Yes,63,No,Entertainment,,Average,5.0
4916,Female,Yes,60,No,Engineer,1.0,High,9.0
4917,Male,Yes,40,Yes,Artist,1.0,Low,2.0
4918,Female,,19,No,Healthcare,1.0,Low,2.0
4919,Male,,36,No,Marketing,,Low,1.0
4920,Female,,50,No,Entertainment,8.0,Low,2.0
4921,Female,,32,No,Healthcare,12.0,Low,3.0
4922,Male,Yes,43,No,Executive,,High,4.0
4923,Male,Yes,48,Yes,Entertainment,1.0,Low,1.0
4924,Male,,27,Yes,Healthcare,1.0,Low,3.0
4925,Female,Yes,40,Yes,Artist,2.0,Average,2.0
4926,Male,Yes,61,Yes,Artist,1.0,Average,5.0
4927,Female,Yes,46,Yes,Artist,,Low,2.0
4928,Male,,33,Yes,Entertainment,9.0,Low,6.0
4929,Male,Yes,41,Yes,Executive,1.0,Average,3.0
4930,Male,Yes,38,No,Artist,10.0,Average,4.0
4931,Female,Yes,79,Yes,Lawyer,,High,2.0
4932,Female,,30,Yes,Healthcare,,Low,1.0
4933,Female,Yes,35,Yes,Doctor,7.0,Average,3.0
4934,Male,,19,No,Healthcare,1.0,Low,3.0
4935,Male,Yes,35,Yes,Artist,,Average,2.0
4936,Female,,29,No,Homemaker,2.0,Low,4.0
4937,Female,Yes,53,Yes,Artist,3.0,Low,1.0
4938,Male,Yes,32,Yes,Healthcare,1.0,Low,2.0
4939,Male,Yes,46,Yes,Artist,4.0,Low,2.0
4940,Male,Yes,70,Yes,Artist,1.0,Average,3.0
4941,Male,Yes,75,No,Lawyer,1.0,Low,1.0
4942,Male,,27,Yes,Artist,9.0,Low,2.0
4943,Male,Yes,32,Yes,Healthcare,5.0,Low,2.0
4944,Male,Yes,38,No,Marketing,,High,4.0
4945,Male,Yes,51,No,Artist,1.0,Low,3.0
4946,Female,Yes,36,No,Engineer,,Low,3.0
4947,Female,Yes,38,Yes,Artist,1.0,Average,4.0
4948,Female,Yes,41,Yes,Artist,9.0,Low,1.0
4949,Male,Yes,41,Yes,Engineer,1.0,Average,2.0
4950,Male,Yes,72,Yes,Executive,8.0,High,2.0
4951,Male,,35,Yes,Artist,1.0,Low,2.0
4952,Female,,26,No,Artist,1.0,Low,1.0
4953,Female,Yes,42,No,Entertainment,1.0,Low,6.0
4954,Male,Yes,59,No,Engineer,,Low,1.0
4955,Male,Yes,57,Yes,Executive,1.0,Average,5.0
4956,Female,Yes,58,No,Engineer,,Average,6.0
4957,Male,Yes,51,Yes,Executive,7.0,High,4.0
4958,Male,,71,Yes,Entertainment,1.0,Low,2.0
4959,Female,Yes,83,Yes,Lawyer,1.0,Low,1.0
4960,Male,Yes,61,No,Artist,1.0,High,2.0
4961,Female,Yes,42,No,Homemaker,8.0,Average,4.0
4962,Female,,30,Yes,Healthcare,9.0,Low,1.0
4963,Male,,35,No,Healthcare,1.0,Low,1.0
4964,Male,Yes,36,Yes,Entertainment,1.0,Low,2.0
4965,Female,,27,Yes,Artist,8.0,Low,1.0
4966,Male,,26,Yes,Healthcare,1.0,Low,3.0
4967,Male,,39,Yes,Artist,,Low,1.0
4968,Female,Yes,74,No,Artist,5.0,High,2.0
4969,Male,Yes,61,No,Marketing,1.0,Average,4.0
4970,Male,Yes,61,Yes,Artist,,Low,1.0
4971,Male,,19,No,Healthcare,4.0,Low,3.0
4972,Male,,30,Yes,Marketing,1.0,Low,5.0
4973,Female,,27,No,Engineer,1.0,Low,1.0
4974,Female,,32,No,Marketing,,Low,4.0
4975,Male,Yes,53,Yes,Artist,1.0,Average,4.0
4976,Female,,33,Yes,Engineer,1.0,Low,3.0
4977,Male,,29,No,Marketing,1.0,Low,2.0
4978,Male,Yes,58,No,Executive,1.0,High,5.0
4979,Male,Yes,45,Yes,Artist,2.0,Average,3.0
4980,Female,,87,No,Lawyer,1.0,Low,2.0
4981,Male,,20,No,Healthcare,,Low,3.0
4982,Male,Yes,66,No,Entertainment,,Average,2.0
4983,Male,,26,No,Executive,2.0,Low,2.0
4984,Female,Yes,41,Yes,Marketing,,Low,3.0
4985,Male,Yes,86,Yes,Lawyer,,Low,1.0
4986,Male,Yes,52,Yes,Healthcare,,Average,4.0
4987,Female,,49,No,Artist,9.0,Low,1.0
4988,Male,,39,Yes,Healthcare,3.0,Low,2.0
4989,Female,Yes,71,Yes,Lawyer,1.0,Low,1.0
4990,Female,Yes,37,No,Homemaker,13.0,Average,3.0
4991,Female,,30,Yes,Doctor,,Low,5.0
4992,Female,Yes,43,Yes,Doctor,6.0,Low,1.0
4993,Male,Yes,53,Yes,Executive,,High,4.0
4994,Male,Yes,72,Yes,Executive,1.0,High,2.0
4995,Male,Yes,35,Yes,Artist,5.0,Average,2.0
4996,Male,,20,No,Healthcare,1.0,Low,5.0
4997,Female,,33,Yes,Engineer,10.0,Low,1.0
4998,Male,Yes,46,No,Executive,6.0,High,6.0
4999,Male,Yes,58,Yes,Artist,1.0,Average,5.0
5000,Male,Yes,48,Yes,Doctor,9.0,Average,5.0
5001,Male,Yes,48,Yes,Homemaker,10.0,Low,3.0
5002,Male,Yes,82,Yes,Lawyer,,Low,1.0
5003,Female,,37,Yes,Entertainment,1.0,Low,2.0
5004,Female,,37,No,Healthcare,1.0,Low,1.0
5005,Male,Yes,36,Yes,Artist,8.0,Low,4.0
5006,Female,Yes,37,Yes,Artist,6.0,Low,2.0
5007,Female,Yes,68,Yes,Lawyer,2.0,High,2.0
5008,Female,,20,No,Healthcare,1.0,Low,5.0
5009,Female,,33,Yes,Homemaker,8.0,Low,1.0
5010,Male,,26,Yes,Healthcare,,Low,5.0
5011,Male,Yes,65,No,Artist,,Average,2.0
5012,Male,Yes,40,Yes,Artist,,Average,2.0
5013,Male,Yes,81,No,Executive,9.0,High,2.0
5014,Female,Yes,58,Yes,Artist,6.0,Low,1.0
5015,Female,,30,Yes,Entertainment,,Low,2.0
5016,Male,Yes,67,Yes,Artist,,Low,1.0
5017,Male,Yes,42,Yes,Artist,5.0,Average,2.0
5018,Male,,27,Yes,Healthcare,1.0,Low,5.0
5019,Female,Yes,35,Yes,Artist,1.0,Low,2.0
5020,Male,Yes,67,Yes,Doctor,1.0,Average,2.0
5021,Female,Yes,47,Yes,Artist,,Average,5.0
5022,Female,Yes,49,Yes,Artist,3.0,Low,2.0
5023,Female,,20,No,Entertainment,,Low,6.0
5024,Male,Yes,82,Yes,Lawyer,,Low,1.0
5025,Male,Yes,53,Yes,Artist,9.0,Low,2.0
5026,Male,Yes,37,Yes,Healthcare,1.0,Average,2.0
5027,Male,Yes,73,No,Executive,1.0,High,2.0
5028,Female,Yes,38,No,Entertainment,4.0,Low,1.0
5029,Male,Yes,50,Yes,Artist,1.0,Average,3.0
5030,Female,Yes,61,Yes,Artist,,Average,2.0
5031,Male,Yes,30,No,Engineer,3.0,Average,3.0
5032,Female,Yes,40,Yes,Artist,,Low,3.0
5033,Male,,30,Yes,Artist,,Low,4.0
5034,Male,Yes,61,Yes,Artist,,Average,5.0
5035,Female,,25,Yes,Healthcare,8.0,Low,4.0
5036,Female,Yes,52,Yes,Doctor,1.0,Average,3.0
5037,Male,Yes,38,Yes,Artist,5.0,Low,7.0
5038,Male,Yes,42,No,Entertainment,8.0,Low,2.0
5039,Male,,19,No,Doctor,,Low,4.0
5040,Male,Yes,85,Yes,Lawyer,1.0,High,2.0
5041,Female,,29,Yes,Healthcare,6.0,Low,3.0
5042,Female,,28,Yes,Artist,5.0,Low,4.0
5043,Male,,19,No,Healthcare,1.0,Low,3.0
5044,Male,Yes,66,Yes,Lawyer,,Low,1.0
